initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
49,325,1,1,1,30327.147598268497,0.07,40613.97,53829.73326362367
49,335,1,1,1,-5459.768653521777,0.06,20521.36,4719.10093325045
52,331,3,1,3,-246681.8394511749,0.22,3422.52,-242613.18382908314
49,178,3,1,3,-47491.75638495509,0.03,13936.21,-44035.48291857979
52,349,2,1,1,-93832.2263864348,0.09,41662.06,-85727.73999617099
54,334,2,1,5,-177914.1220682997,0.33,155842.35,-177914.1220682997
59,331,1,1,1,-133119.79401995195,0.28,55123.15,-133119.79401995195
35,355,1,1,1,-226036.39546561215,0.29,179898.77,-226036.39546561215
60,364,2,1,5,-58073.218705861706,0.14,18026.14,-58073.218705861706
45,178,3,1,3,99832.34510175385,0.33,37183.59,99832.34510175385
55,347,3,1,5,-94063.44002019629,0.09,114504.34,-94063.44002019629
60,349,3,1,3,-191676.3219313334,0.11,185353.21,-191676.3219313334
38,338,2,1,5,-106235.09353438708,0.03,75352.84,-106235.09353438708
47,335,3,1,3,-142519.7800394962,0.13,57153.2,-142519.7800394962
42,161,1,1,1,-49844.48064871481,0.33,61334.02,-32844.48064871481
53,289,1,1,1,-156442.25035056472,0.3,126558.27,-156442.25035056472
53,161,1,1,1,-42596.748735344525,0.13,125506.31,-42596.748735344525
61,125,1,3,1,100153.81049732308,0.05,49554.94,100153.81049732308
36,138,3,3,3,39518.88057234141,0.03,82626.28,39518.88057234141
37,157,3,1,3,120254.11899596502,0.03,53504.04,120254.11899596502
41,179,1,1,1,-574.3422922622029,0.09,83551.81,-574.3422922622029
48,303,3,1,2,98524.78284165997,0.29,53554.86,98524.78284165997
51,289,3,1,1,48958.93255629888,0.3,36189.84,64958.93255629888
52,321,2,1,3,430204.3017287254,0.11,57679.92,430204.3017287254
62,273,3,1,3,-64432.81781345631,0.2,58628.25,-64432.81781345631
44,179,3,1,4,-63209.20663485595,0.26,28285.26,-48215.090749079915
48,160,3,1,3,-191668.65450616213,0.1,98997.83,-191668.65450616213
55,107,2,1,3,21322.552041876497,0.21,55573.54,21322.552041876497
47,167,1,1,1,-70788.80748258602,0.28,60580.42,-58788.807482586024
60,168,3,1,3,-183520.37472092133,0.19,70606.97,-183520.37472092133
38,300,1,1,1,-56600.73260274508,0.1,33011.55,17610.226928820855
44,135,2,3,5,135295.32366412738,0.26,9065.41,168159.1773805174
44,268,2,1,5,-131806.2576369479,0.25,84640.61,-131806.2576369479
49,159,2,1,3,136249.53835138117,0.2,78931.07,136249.53835138117
43,304,2,3,5,-65980.84909036757,0.27,74216.82,-65980.84909036757
54,332,3,3,3,-79495.45765772152,0.29,33012.95,-74495.45765772152
50,316,2,1,5,184817.37594414296,0.03,198566.05,184817.37594414296
58,289,1,1,1,3696.86168907355,0.28,46888.89,5696.86168907355
49,325,3,1,5,-86212.50033372568,0.34,33253.34,-76212.50033372568
49,325,3,1,3,-45985.88062422857,0.18,166124.35,-45985.88062422857
53,306,1,1,1,62789.99537654946,0.26,59386.41,68789.99537654946
49,325,1,1,1,71346.13727089675,0.02,140598.32,71346.13727089675
61,331,1,1,1,63383.155254408965,0.19,24141.58,63383.155254408965
48,335,1,1,1,93121.95114665492,0.33,60668.47,104121.95114665492
49,338,2,1,5,-94290.28643003308,0.29,14019.13,-60680.85067049459
61,155,1,1,1,-116104.24002623733,0.19,56110.56,-116104.24002623733
63,350,2,1,2,318609.72544053505,0.03,122335.9,318609.72544053505
40,350,3,1,3,220306.24673098687,0.27,43271.32,220306.24673098687
60,261,3,1,3,-176836.7414733363,0.29,10109.25,-176836.7414733363
36,131,1,1,1,-407616.0542125703,0.05,12515.87,-391348.95338315965
52,172,1,1,1,106116.61130304648,0,59325.41,106116.61130304648
41,280,2,1,3,39250.30537105195,0.3,79212.33,39250.30537105195
39,295,3,1,3,109721.4284631364,0.32,72733.69,109721.4284631364
43,295,2,1,3,-58724.67417167791,0.2,86443.54,-58724.67417167791
36,157,1,1,1,58895.363536641264,0.19,10737.66,111927.89519359628
42,171,1,1,1,-144292.48657615442,0.06,53426.41,-123034.92162211894
50,147,3,1,4,-216037.68051017448,0.06,201456.22,-216037.68051017448
44,164,1,1,1,-51023.17002432786,0.12,29655.22,-1405.0750046178582
45,179,1,1,1,170163.2626948353,0.24,75617.6,170163.2626948353
52,143,3,3,3,-325900.4463833173,0.12,96619.75,-325900.4463833173
35,136,2,3,3,30915.578928675022,0.09,49257.47,30915.578928675022
56,150,2,3,3,-123683.67042634584,0.25,22397.39,-118939.49182216616
36,179,1,1,1,97042.05451483332,0.16,17434.01,169551.80056517205
41,155,2,1,5,41117.70627242291,0.26,85978.48,41117.70627242291
45,178,1,1,1,99872.61054367326,0.25,115676.23,99872.61054367326
37,203,1,1,1,-105827.82074396328,0.14,125359.45,-105827.82074396328
36,184,1,1,1,119386.780783527,0.21,94224.82,119386.780783527
43,194,1,1,1,-42112.64043724311,0.32,20439.94,36741.93472798336
42,178,1,1,1,-12992.189017035082,0.16,207304.07,-12992.189017035082
51,167,1,1,1,-112421.06391789007,0.3,72877.33,-112421.06391789007
39,139,1,1,1,-95536.8078958962,0.31,41305.51,-55536.8078958962
56,168,3,1,5,-146208.38540280386,0.34,74532.86,-146208.38540280386
41,152,2,1,2,-97907.48847440872,0.34,234270.97,-97907.48847440872
41,185,1,1,1,-207203.24926742545,0,22239.82,-207203.24926742545
43,191,1,1,1,55141.620144381,0.34,40674.13,135141.620144381
44,191,1,1,1,-225820.6747213144,0.27,95860.4,-225820.6747213144
36,175,1,1,1,9844.896327895014,0.15,130476.9,9844.896327895014
36,175,1,1,1,27025.73146974797,0.05,105019.46,27025.73146974797
36,175,1,1,1,94947.7599456508,0.31,76850.42,94947.7599456508
59,176,1,1,1,631757.2579540254,0.05,8489.15,631757.2579540254
53,168,1,1,1,62940.49367864901,0.14,134584.86,62940.49367864901
44,155,1,1,1,121508.3497673402,0.21,25702.7,190606.0343812356
37,156,2,1,5,61662.58725184177,0.33,105153.39,61662.58725184177
42,180,3,1,4,-91909.3650076836,0.28,173398.24,-91909.3650076836
47,145,3,1,4,20396.61690974532,0.17,110876.67,20396.61690974532
57,149,3,1,3,16597.179741974003,0.02,50559.53,16597.179741974003
45,213,2,3,3,-302883.24413823074,0.18,98378.59,-302883.24413823074
48,133,1,3,1,-352221.21894763777,0.16,8296.83,-339866.88163262827
53,316,1,1,1,104307.48957957888,0.35,119891.17,104307.48957957888
51,316,1,1,1,-56352.37082717169,0.15,31918.22,-26107.14925798335
62,315,3,1,2,22832.717487860507,0.03,131099.94,22832.717487860507
48,173,1,1,1,272557.2924331586,0.29,18770.1,321944.06623173686
52,316,1,1,1,118441.58434619,0.31,88028.31,118441.58434619
40,122,1,3,1,-158871.97988305116,0.27,103658.47,-158871.97988305116
46,311,1,1,1,306787.36909778224,0.15,25570.15,350991.8483910467
58,289,3,1,2,-76576.29114170122,0.21,112326.7,-76576.29114170122
48,311,1,1,1,108995.8291412496,0.32,83747.48,108995.8291412496
48,447,1,2,1,140249.22565232753,0.08,101160.09,140249.22565232753
49,325,3,1,3,145859.13836563955,0.24,22618.84,163576.4311708252
44,136,2,1,3,-279942.3338891872,0.24,115182.46,-279942.3338891872
40,136,2,1,5,29329.459991596206,0.04,165425.19,29329.459991596206
58,140,2,1,3,21788.806652463983,0.03,52147.92,21788.806652463983
60,292,2,1,1,799456.7406598729,0.15,106675.28,799456.7406598729
57,302,3,1,3,-133471.5571371857,0.14,66221.73,-133471.5571371857
36,198,3,1,5,20712.48499329832,0.31,29641.6,43712.48499329832
38,198,3,1,5,107330.95331235963,0.25,51124.54,107330.95331235963
42,300,3,3,4,-80812.28895240279,0.03,277509.14,-80812.28895240279
40,178,1,1,1,-6246.249885117974,0.27,64969.64,12753.750114882027
39,189,1,1,1,-44174.77725116911,0.29,23847.47,55379.430828409786
49,172,2,1,3,96987.96992220536,0.16,148713.44,96987.96992220536
49,139,2,1,3,164152.65908827493,0.08,70342.83,164152.65908827493
44,139,3,3,3,-19738.14928201708,0.28,61122.74,-19738.14928201708
54,349,2,1,5,-76020.94238019237,0.23,18959.31,-59929.32227621752
50,374,1,1,1,-54054.950455687,0.22,87842.08,-54054.950455687
51,349,2,1,3,-107531.6133956336,0.07,62375.43,-107531.6133956336
53,139,1,3,1,21007.8641011652,0.33,52296.69,33007.8641011652
53,154,1,1,1,92911.29244920134,0.13,73894.49,92911.29244920134
37,278,2,1,3,571528.0513447257,0.02,64586.26,571528.0513447257
46,289,1,1,1,11600.629610068248,0.06,28937.16,31610.713086713957
54,289,3,1,2,33862.10910647911,0.28,26488.27,43862.10910647911
54,321,2,1,3,114862.67265649184,0.11,78056.31,114862.67265649184
38,152,2,1,4,-194516.04534966272,0.34,29739.48,-173516.04534966272
63,308,1,1,1,51284.93447772292,0.14,75046.26,51284.93447772292
45,299,2,1,3,-18426.542462359917,0.12,22561.46,-4664.403619534594
48,325,2,1,3,203312.80633120335,0.11,59927.92,203312.80633120335
40,325,3,1,4,154207.827387811,0.11,28978.42,166608.3682245763
62,152,1,3,1,106309.35858186155,0.21,178500.39,106309.35858186155
45,314,1,1,1,-35065.02307651946,0.03,252784.88,-35065.02307651946
45,130,1,4,1,71828.78177347773,0.29,55422.69,99828.78177347773
52,156,3,1,2,5459.099590603084,0.19,1968.01,7479.619612344413
53,143,1,1,1,-99800.18951666343,0.24,65975.07,-93800.18951666343
54,306,3,1,3,17563.17470684564,0.34,199585.49,17563.17470684564
37,136,3,1,4,-188745.7941084994,0.28,17857.08,-87411.48944110534
37,113,1,3,1,40497.28520654742,0.34,31501,150497.2852065474
47,335,1,1,1,252292.56530153647,0.08,42962.8,266579.4384323218
51,331,1,1,1,-56828.60336484124,0.17,70461.54,-48828.60336484124
51,186,2,1,3,234845.1484323589,0.12,106271.49,234845.1484323589
47,147,1,1,1,39765.90405485367,0.16,66228.26,51765.90405485367
54,307,2,1,3,-178926.2881741527,0.23,124530.11,-178926.2881741527
55,261,1,1,1,-27421.400168456003,0.05,153384.34,-27421.400168456003
52,288,1,1,1,629160.4772777605,0.06,17712.48,634903.1343098348
59,157,1,1,1,97745.4351060514,0.18,68129.43,97745.4351060514
35,157,1,1,1,63069.141295760885,0.19,127970.33,63069.141295760885
50,140,2,3,3,95406.74767356168,0.05,22750.59,98715.17332250875
36,187,1,1,1,167601.47055100356,0.08,85883.07,167601.47055100356
53,128,1,1,1,-35547.44486544687,0.01,100099.38,-35547.44486544687
54,149,3,3,5,-179175.12472385724,0.01,32671.2,-178933.99847541255
57,149,3,3,3,-233043.4285231496,0.16,55679.07,-233043.4285231496
43,153,1,1,1,242433.8474022854,0.19,41464.77,274433.84740228544
51,180,1,1,1,-172646.6177696941,0.22,53352.58,-156646.6177696941
35,141,1,1,1,94558.74156546852,0.15,183403.74,94558.74156546852
41,162,3,1,4,171372.10608554468,0.34,92111.07,171372.10608554468
57,151,1,4,1,-249021.2763311376,0.26,40031.34,-239021.2763311376
44,184,1,1,1,28673.379459145966,0,12681.62,28673.379459145966
40,184,2,1,3,89598.57590505012,0.03,60160.84,89598.57590505012
44,184,3,1,3,87908.85628947151,0.11,114514.64,87908.85628947151
38,176,1,1,1,-196752.57282766196,0.12,155362.47,-196752.57282766196
44,177,3,1,3,138497.147631152,0.19,30131.3,152682.1754046026
35,139,1,1,1,-97290.79119403596,0.28,115753.47,-97290.79119403596
56,180,2,1,3,467075.0401272411,0.35,163312.92,467075.0401272411
36,203,1,4,1,168335.7154916626,0.16,43071.13,214143.92318768118
35,142,1,1,1,-78035.82242387458,0.13,44821.1,-31481.37561982248
53,170,1,1,1,47334.26782893265,0.14,21804.67,61158.05932929893
40,151,1,3,1,30443.812336033185,0.28,64995.62,49443.81233603318
57,158,1,3,1,11750.023065886771,0.15,78913.09,11750.023065886771
63,322,1,1,1,44067.35984385998,0.14,81569.57,44067.35984385998
50,308,2,1,3,34.49451296311608,0.07,36262.96,34.49451296311608
56,321,1,1,1,-50167.45373376707,0.19,84269.31,-50167.45373376707
51,339,1,1,1,117156.82254490202,0.32,51991.33,133156.82254490204
58,316,3,1,2,-85334.2455127939,0.1,34144.39,-84872.69116218144
52,321,1,1,1,-217256.9786982396,0.15,40785.95,-184680.75763943413
62,363,1,1,1,-4780.688841065584,0.05,19329.47,-4780.688841065584
53,366,2,1,1,22163.590255450603,0.32,129408.72,22163.590255450603
37,145,1,1,1,33774.19801188775,0.09,18115.01,73312.50734997628
36,454,2,3,5,1874.800850750787,0.33,72848.17,1874.800850750787
35,139,2,3,5,-225937.21856834332,0.21,49658.4,-225937.21856834332
61,316,1,1,1,36617.69622711877,0.33,147637.47,36617.69622711877
54,171,1,1,1,-78047.64255083096,0.33,63895.58,-73047.64255083096
59,171,1,1,1,709926.2673533941,0.3,156604.83,709926.2673533941
56,321,1,1,1,-99197.26391988048,0.28,106858.58,-99197.26391988048
38,143,1,1,1,-85566.00002071782,0.16,123209.49,-85566.00002071782
55,339,1,1,1,414943.7827902735,0.02,69860.82,415750.61094293225
38,389,3,1,4,134231.8798989117,0.16,20579.91,163851.14623541792
43,188,3,1,4,-25539.586382899557,0.03,65115.35,-25539.586382899557
44,188,1,1,1,263467.159906625,0.13,29925.82,317710.5846840492
35,172,3,1,3,-331770.6491982456,0.11,9584.96,-302445.08410753874
38,131,2,1,3,358253.2766909808,0.33,19853.43,462130.8364791709
35,131,3,3,3,-94025.00432609518,0.25,106570.11,-94025.00432609518
41,216,2,3,3,-151048.39557393733,0.02,20225.07,-143773.89021377644
41,153,1,3,1,-139312.9265628772,0.2,63297.97,-121312.9265628772
38,169,1,1,1,125587.78235247744,0.07,43273.05,152949.06207392464
36,210,1,1,1,66442.50444806834,0.04,26562.29,94061.2924150285
46,147,1,1,1,-96153.04245646554,0.1,109711.91,-96153.04245646554
36,147,1,1,1,130588.8997395183,0.09,171145.63,130588.8997395183
37,161,1,1,1,26717.18960382556,0.12,50053.6,69583.15360085122
39,244,2,3,5,-151940.34405164432,0.12,71877.59,-151940.34405164432
60,330,1,1,1,-281435.31093993713,0.33,86697.87,-281435.31093993713
59,329,1,1,1,-175779.63965478537,0.18,24337.7,-175779.63965478537
45,175,1,1,1,-73760.731917016,0.24,43657.78,-45760.731917016004
37,167,1,1,1,189053.23680054743,0.1,25302.77,250416.02363192875
60,322,1,1,1,72938.48047896056,0.12,17734.88,72938.48047896056
62,330,3,1,2,-45784.98999579147,0.28,11811.67,-45784.98999579147
57,322,1,1,1,-135438.67204392856,0.28,178439.19,-135438.67204392856
48,156,1,1,1,159134.23168296122,0.04,46896.29,166117.29130311141
37,143,1,1,1,42898.52856255805,0.32,24834.75,152898.52856255806
40,143,1,1,1,6908.336331348292,0.24,63984.12,25908.33633134829
58,316,3,1,2,-71995.49715227651,0.19,88280.74,-71995.49715227651
45,347,1,1,1,-95976.86386826388,0.07,204040.06,-95976.86386826388
54,195,2,1,3,33406.391649579746,0.27,30576.6,38406.391649579746
41,355,2,1,5,-176939.88381569117,0.08,71209.7,-176939.88381569117
63,366,1,1,1,74936.30447853102,0.05,23851.6,74936.30447853102
45,351,1,1,1,16395.409008916515,0.03,16588.75,22719.70829874856
54,303,1,1,1,72328.03932856703,0.09,77229.03,72328.03932856703
55,164,3,1,2,2338.76837725213,0.07,116877.1,2338.76837725213
42,167,1,1,1,130119.3863576367,0.3,14766.32,201154.38795682072
43,143,1,1,1,-114809.24415512387,0.33,58041.37,-98809.24415512387
62,339,1,1,1,4357.206847595054,0.04,38183.32,4357.206847595054
41,294,3,1,5,-43752.77227595856,0.27,103040.77,-43752.77227595856
60,339,3,1,2,-174067.87132384343,0,63144.58,-174067.87132384343
36,235,2,3,5,-82320.08802651326,0.21,5217.4,-53839.26473233214
55,294,1,1,1,286362.1367735897,0.09,64763.44,289727.94825343817
63,151,1,1,1,-112002.99475595535,0,5832.77,-112002.99475595535
50,389,1,1,1,-83894.16846231832,0.08,54201.69,-71282.81999796447
54,286,1,1,1,135082.5660827103,0.04,25317.25,138819.59044265808
40,146,1,1,1,-150274.41961576903,0.12,34368.43,-72863.90346677833
51,136,2,3,3,188698.46635116133,0.06,115304.87,188698.46635116133
35,158,1,1,1,-83993.4854187617,0,77271.94,-83993.4854187617
38,158,1,1,1,-19626.317061696005,0.23,142114.38,-19626.317061696005
44,210,1,1,1,248690.4224305747,0.32,168624.79,248690.4224305747
41,174,2,1,5,110979.36141986444,0.33,57387.68,110979.36141986444
49,206,2,4,4,-148043.44514365663,0.25,26238.63,-128485.6213503938
35,186,1,1,1,197302.6615791771,0.23,26360.64,314676.1237240359
40,187,1,1,1,265890.4563532947,0.35,126713.9,265890.4563532947
40,177,2,1,5,40949.6815567241,0.13,39406.97,40949.6815567241
36,171,1,1,1,132308.06709443813,0.28,124756.17,132308.06709443813
42,187,1,1,1,143054.98717566533,0.07,55642,168777.91971121548
46,168,1,1,1,130517.55527291456,0.16,11429.14,151592.9287572759
35,177,1,1,1,117931.88459103514,0.19,98805.4,117931.88459103514
35,206,1,1,1,54939.60306722578,0.11,43603.67,98794.732438551815
50,131,1,1,1,293752.13720391825,0.03,54017.79,298465.34706622345
40,268,2,1,5,160587.8638302149,0.09,31359.72,171567.4993859953
44,268,2,1,1,-32021.923820499327,0.11,190123.42,-32021.923820499327
51,332,2,1,5,131143.06256485742,0.34,174256.35,131143.06256485742
42,146,3,3,3,-65951.56346618735,0.34,180235.06,-65951.56346618735
38,216,1,1,1,15688.382960199133,0.34,83635.68,15688.382960199133
43,307,2,1,5,25481.01293281603,0.35,26230.9,57481.012932816026
45,341,2,1,5,-87859.16086636945,0.06,79791.41,-87859.16086636945
44,341,3,1,2,-19018.58380460859,0.33,93725.29,-19018.58380460859
55,322,1,1,1,34737.59116912812,0.13,147969.13,34737.59116912812
46,156,1,1,1,22359.7703684934,0.1,22436.52,48217.907916973796
38,156,1,1,1,31920.206545470253,0.32,75300.74,31920.206545470253
53,321,3,1,3,-35555.93851527234,0.05,21499.64,-33608.73742294451
35,268,1,1,1,105907.57358617526,0.13,54521.15,153823.77804481477
37,369,2,4,3,-238872.1266577254,0.08,101518.94,-238872.1266577254
39,1092,2,2,4,132034.08100460513,0.02,113758.18,132034.08100460513
35,180,1,3,1,131007.3765351269,0.29,148603.23,131007.3765351269
48,351,3,1,3,-227682.18620038137,0.08,70428.84,-227682.18620038137
52,347,1,1,1,395049.08748118096,0.24,7696.18,405029.9647376937
50,303,3,1,3,-9789.12476459548,0,30632.43,-9789.12476459548
49,303,2,1,3,45658.770408501085,0.08,22439.37,51594.89214284564
63,308,1,1,1,325181.5963541368,0.06,19155.24,325181.5963541368
56,158,3,3,3,78439.07568510131,0.11,170532.14,78439.07568510131
53,333,2,3,3,49018.91612661255,0.22,47933.33,49018.91612661255
35,209,1,1,1,-47904.7568240318,0.2,43854.51,95.24317596820038
51,174,1,1,1,6460.576058066481,0.14,19228.69,23466.670285738124
39,172,1,1,1,367480.1730592143,0.27,23693.2,465950.5116995827
48,160,1,1,1,-132357.59419187147,0.12,49820.83,-111532.86060463826
57,171,1,1,1,-285299.5383231675,0.04,34463.12,-283395.09097623214
44,184,1,4,1,-67534.09692130603,0.33,18727,5270.980854010006
35,143,1,1,1,179758.85891583693,0.25,77501.54,179758.85891583693
52,321,1,1,1,36725.361037610346,0.33,40053.35,71725.36103761035
35,274,3,4,3,78810.01198941485,0.32,25991.14,126810.01198941485
47,223,3,4,5,108077.9939093869,0.03,50896.23,108077.9939093869
56,209,3,4,5,-124810.192648517,0.15,68524.13,-124810.192648517
56,363,3,1,5,4559.757695818055,0.02,130240.04,4559.757695818055
62,127,1,1,1,4444.185751647388,0.2,58968.52,4444.185751647388
56,164,1,1,1,16471.552083536055,0.21,11442.56,21561.41529933881
42,164,2,1,2,281919.65845818975,0.12,71436.49,281919.65845818975
49,175,3,1,2,119618.83172843773,0.21,11542.25,139656.71913978504
35,212,3,4,5,50645.42117176975,0.32,63697.09,50645.42117176975
42,181,1,1,1,-238846.8857286861,0.03,64178.94,-232462.9270005442
60,344,2,1,5,231385.55747916884,0.14,33260.47,231385.55747916884
52,332,2,1,3,64352.48721058593,0.34,59226.11,64352.48721058593
44,294,3,1,5,176508.48871933852,0.23,36251.32,176508.48871933852
58,365,3,1,5,-30822.890287917096,0.14,18567.38,-29065.96960111249
60,365,3,1,2,-102537.93880883604,0.18,37619.32,-102537.93880883604
52,185,1,1,1,13791.26100272872,0.12,84924.66,13791.26100272872
54,363,1,1,1,113622.69901095856,0.27,35545.77,138622.69901095855
52,347,1,1,1,37830.571798900455,0.22,25422.77,68052.89222059134
61,153,1,3,1,361138.2287483194,0.26,198647.94,361138.2287483194
43,169,1,1,1,221763.5497071436,0.25,87669.33,221763.5497071436
39,363,2,1,3,23845.36963133579,0.17,57727.95,23845.36963133579
62,286,1,1,1,-49646.66958067559,0.18,26010.23,-49646.66958067559
40,229,2,4,5,-249875.45910300707,0.24,29773.41,-230909.5343170213
55,131,3,4,1,42338.80576841041,0.32,38699.73,50338.80576841041
56,131,3,4,3,-139888.50196570123,0.07,59926.81,-139888.50196570123
46,203,2,4,5,-179576.23722613388,0.22,36042.99,-179576.23722613388
38,191,3,4,5,128343.49766641148,0.11,59317.79,128343.49766641148
44,188,1,1,1,143140.229978064,0.12,282966.89,143140.229978064
51,303,3,1,3,22460.715062279287,0.04,59957.68,22460.715062279287
44,218,1,4,1,-170572.43862632473,0.29,49967.45,-140572.43862632473
41,207,1,4,1,132645.3924238845,0.07,37896.25,180351.9100350715
40,190,1,1,1,120584.64696152513,0.18,36892.55,214650.78250028798
43,215,2,4,3,-383546.7471050024,0.03,81741.56,-383546.7471050024
61,150,3,4,2,-378981.3808569803,0.33,124767.85,-378981.3808569803
54,234,1,4,1,26252.053792179908,0.07,92349.04,26252.053792179908
59,234,1,4,1,17876.179290465796,0.21,57089.97,17876.179290465796
49,234,1,4,1,46355.65725525471,0.15,88669.12,46355.65725525471
61,163,2,4,3,116819.50560470506,0.26,192390.75,116819.50560470506
